TIMESTAMP, READING, VALUE
2020-09-02 02:30:00,PX_GENERATOR_1_FUEL_LEVEL,269.0400
2020-09-02 03:00:00,PX_GENERATOR_POWER,10.3991
2020-09-02 03:00:00,PX_RECTIFIER_LOAD,2.3237
2020-09-02 03:00:00,PX_GENERATOR_1_FUEL_LEVEL,266.9900
2020-09-02 03:30:00,PX_GENERATOR_POWER,3.8951
2020-09-02 03:30:00,PX_RECTIFIER_LOAD,2.3440
2020-09-02 03:30:00,PX_GENERATOR_1_FUEL_LEVEL,266.3000
2020-09-02 04:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 04:00:00,PX_RECTIFIER_LOAD,2.3742
2020-09-02 04:00:00,PX_GENERATOR_1_FUEL_LEVEL,266.3000
2020-09-02 04:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 04:30:00,PX_RECTIFIER_LOAD,2.3699
2020-09-02 04:30:00,PX_GENERATOR_1_FUEL_LEVEL,266.3000
2020-09-02 05:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 05:00:00,PX_RECTIFIER_LOAD,2.3969
2020-09-02 05:00:00,PX_GENERATOR_1_FUEL_LEVEL,266.3000
2020-09-02 05:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 05:30:00,PX_RECTIFIER_LOAD,2.4056
2020-09-02 05:30:00,PX_GENERATOR_1_FUEL_LEVEL,263.5700
2020-09-02 06:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 06:00:00,PX_RECTIFIER_LOAD,2.4126
2020-09-02 06:00:00,PX_GENERATOR_1_FUEL_LEVEL,263.5700
2020-09-02 06:30:00,PX_GENERATOR_POWER,9.5345
2020-09-02 06:30:00,PX_RECTIFIER_LOAD,2.3520
2020-09-02 06:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.8300
2020-09-02 07:00:00,PX_GENERATOR_POWER,10.1461
2020-09-02 07:00:00,PX_RECTIFIER_LOAD,2.3398
2020-09-02 07:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 07:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 07:30:00,PX_RECTIFIER_LOAD,2.4079
2020-09-02 07:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 08:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 08:00:00,PX_RECTIFIER_LOAD,2.4526
2020-09-02 08:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 08:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 08:30:00,PX_RECTIFIER_LOAD,2.4903
2020-09-02 08:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 09:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 09:00:00,PX_RECTIFIER_LOAD,2.4704
2020-09-02 09:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 09:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 09:30:00,PX_RECTIFIER_LOAD,2.5537
2020-09-02 09:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 10:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 10:00:00,PX_RECTIFIER_LOAD,2.5561
2020-09-02 10:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 10:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 10:30:00,PX_RECTIFIER_LOAD,2.5448
2020-09-02 10:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 11:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 11:00:00,PX_RECTIFIER_LOAD,2.6207
2020-09-02 11:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 11:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 11:30:00,PX_RECTIFIER_LOAD,2.5307
2020-09-02 11:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 12:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 12:00:00,PX_RECTIFIER_LOAD,2.6417
2020-09-02 12:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 12:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 12:30:00,PX_RECTIFIER_LOAD,2.6685
2020-09-02 12:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 13:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 13:00:00,PX_RECTIFIER_LOAD,2.6615
2020-09-02 13:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 13:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 13:30:00,PX_RECTIFIER_LOAD,2.7592
2020-09-02 13:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 14:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 14:00:00,PX_RECTIFIER_LOAD,2.5939
2020-09-02 14:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 14:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 14:30:00,PX_RECTIFIER_LOAD,2.6185
2020-09-02 14:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 15:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 15:00:00,PX_RECTIFIER_LOAD,2.6446
2020-09-02 15:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 15:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 15:30:00,PX_RECTIFIER_LOAD,2.5876
2020-09-02 15:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 16:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 16:00:00,PX_RECTIFIER_LOAD,2.5668
2020-09-02 16:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 16:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 16:30:00,PX_RECTIFIER_LOAD,2.6488
2020-09-02 16:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 17:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 17:00:00,PX_RECTIFIER_LOAD,2.5366
2020-09-02 17:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 17:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 17:30:00,PX_RECTIFIER_LOAD,2.5269
2020-09-02 17:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 18:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 18:00:00,PX_RECTIFIER_LOAD,2.5400
2020-09-02 18:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 18:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 18:30:00,PX_RECTIFIER_LOAD,2.5059
2020-09-02 18:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 19:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 19:00:00,PX_RECTIFIER_LOAD,2.4653
2020-09-02 19:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 19:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 19:30:00,PX_RECTIFIER_LOAD,2.5169
2020-09-02 19:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 20:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 20:00:00,PX_RECTIFIER_LOAD,2.4961
2020-09-02 20:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 20:30:00,PX_GENERATOR_POWER,0.8007
2020-09-02 20:30:00,PX_RECTIFIER_LOAD,2.4284
2020-09-02 20:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 21:00:00,PX_GENERATOR_POWER,10.4345
2020-09-02 21:00:00,PX_RECTIFIER_LOAD,2.3948
2020-09-02 21:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 21:30:00,PX_GENERATOR_POWER,4.5606
2020-09-02 21:30:00,PX_RECTIFIER_LOAD,2.4484
2020-09-02 21:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 22:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 22:00:00,PX_RECTIFIER_LOAD,2.4298
2020-09-02 22:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 22:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 22:30:00,PX_RECTIFIER_LOAD,2.3838
2020-09-02 22:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 23:00:00,PX_GENERATOR_POWER,0.0000
2020-09-02 23:00:00,PX_RECTIFIER_LOAD,2.4096
2020-09-02 23:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-02 23:30:00,PX_GENERATOR_POWER,0.0000
2020-09-02 23:30:00,PX_RECTIFIER_LOAD,2.4036
2020-09-02 23:30:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-03 00:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 00:00:00,PX_RECTIFIER_LOAD,2.3968
2020-09-03 00:00:00,PX_GENERATOR_1_FUEL_LEVEL,260.1400
2020-09-03 00:30:00,PX_GENERATOR_POWER,9.2325
2020-09-03 00:30:00,PX_RECTIFIER_LOAD,2.3062
2020-09-03 00:30:00,PX_GENERATOR_1_FUEL_LEVEL,258.0900
2020-09-03 01:00:00,PX_GENERATOR_POWER,10.6105
2020-09-03 01:00:00,PX_RECTIFIER_LOAD,2.1629
2020-09-03 01:00:00,PX_GENERATOR_1_FUEL_LEVEL,256.7200
2020-09-03 01:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 01:30:00,PX_RECTIFIER_LOAD,2.3705
2020-09-03 01:30:00,PX_GENERATOR_1_FUEL_LEVEL,255.3500
2020-09-03 02:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 02:00:00,PX_RECTIFIER_LOAD,2.3699
2020-09-03 02:00:00,PX_GENERATOR_1_FUEL_LEVEL,255.3500
2020-09-03 02:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 02:30:00,PX_RECTIFIER_LOAD,2.3904
2020-09-03 02:30:00,PX_GENERATOR_1_FUEL_LEVEL,255.3500
2020-09-03 03:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 03:00:00,PX_RECTIFIER_LOAD,2.4030
2020-09-03 03:00:00,PX_GENERATOR_1_FUEL_LEVEL,255.3500
2020-09-03 03:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 03:30:00,PX_RECTIFIER_LOAD,2.3977
2020-09-03 03:30:00,PX_GENERATOR_1_FUEL_LEVEL,255.3500
2020-09-03 04:00:00,PX_GENERATOR_POWER,3.1069
2020-09-03 04:00:00,PX_RECTIFIER_LOAD,2.3499
2020-09-03 04:00:00,PX_GENERATOR_1_FUEL_LEVEL,252.6200
2020-09-03 04:30:00,PX_GENERATOR_POWER,10.4250
2020-09-03 04:30:00,PX_RECTIFIER_LOAD,2.2732
2020-09-03 04:30:00,PX_GENERATOR_1_FUEL_LEVEL,250.5600
2020-09-03 05:00:00,PX_GENERATOR_POWER,1.8504
2020-09-03 05:00:00,PX_RECTIFIER_LOAD,2.3237
2020-09-03 05:00:00,PX_GENERATOR_1_FUEL_LEVEL,249.8800
2020-09-03 05:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 05:30:00,PX_RECTIFIER_LOAD,2.3564
2020-09-03 05:30:00,PX_GENERATOR_1_FUEL_LEVEL,249.8800
2020-09-03 06:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 06:00:00,PX_RECTIFIER_LOAD,2.3574
2020-09-03 06:00:00,PX_GENERATOR_1_FUEL_LEVEL,249.8800
2020-09-03 06:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 06:30:00,PX_RECTIFIER_LOAD,2.3831
2020-09-03 06:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 07:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 07:00:00,PX_RECTIFIER_LOAD,2.3934
2020-09-03 07:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 07:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 07:30:00,PX_RECTIFIER_LOAD,2.3980
2020-09-03 07:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 08:00:00,PX_GENERATOR_POWER,0.4163
2020-09-03 08:00:00,PX_RECTIFIER_LOAD,2.4315
2020-09-03 08:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 08:30:00,PX_GENERATOR_POWER,8.8267
2020-09-03 08:30:00,PX_RECTIFIER_LOAD,2.4331
2020-09-03 08:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 09:00:00,PX_GENERATOR_POWER,7.1152
2020-09-03 09:00:00,PX_RECTIFIER_LOAD,2.4332
2020-09-03 09:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 09:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 09:30:00,PX_RECTIFIER_LOAD,2.4980
2020-09-03 09:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 10:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 10:00:00,PX_RECTIFIER_LOAD,2.5360
2020-09-03 10:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 10:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 10:30:00,PX_RECTIFIER_LOAD,2.6115
2020-09-03 10:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 11:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 11:00:00,PX_RECTIFIER_LOAD,2.5525
2020-09-03 11:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 11:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 11:30:00,PX_RECTIFIER_LOAD,2.6101
2020-09-03 11:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 12:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 12:00:00,PX_RECTIFIER_LOAD,2.5977
2020-09-03 12:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 12:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 12:30:00,PX_RECTIFIER_LOAD,2.6009
2020-09-03 12:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 13:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 13:00:00,PX_RECTIFIER_LOAD,2.8048
2020-09-03 13:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 13:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 13:30:00,PX_RECTIFIER_LOAD,2.3565
2020-09-03 13:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 14:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 14:00:00,PX_RECTIFIER_LOAD,2.6343
2020-09-03 14:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 14:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 14:30:00,PX_RECTIFIER_LOAD,2.4313
2020-09-03 14:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 15:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 15:00:00,PX_RECTIFIER_LOAD,2.5202
2020-09-03 15:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 15:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 15:30:00,PX_RECTIFIER_LOAD,2.7249
2020-09-03 15:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 16:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 16:00:00,PX_RECTIFIER_LOAD,2.6191
2020-09-03 16:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 16:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 16:30:00,PX_RECTIFIER_LOAD,2.5405
2020-09-03 16:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 17:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 17:00:00,PX_RECTIFIER_LOAD,2.6154
2020-09-03 17:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 17:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 17:30:00,PX_RECTIFIER_LOAD,2.5232
2020-09-03 17:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 18:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 18:00:00,PX_RECTIFIER_LOAD,2.5269
2020-09-03 18:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 18:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 18:30:00,PX_RECTIFIER_LOAD,2.5619
2020-09-03 18:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 19:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 19:00:00,PX_RECTIFIER_LOAD,2.5404
2020-09-03 19:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 19:30:00,PX_GENERATOR_POWER,1.7859
2020-09-03 19:30:00,PX_RECTIFIER_LOAD,2.5274
2020-09-03 19:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 20:00:00,PX_GENERATOR_POWER,10.5172
2020-09-03 20:00:00,PX_RECTIFIER_LOAD,2.4191
2020-09-03 20:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 20:30:00,PX_GENERATOR_POWER,3.0734
2020-09-03 20:30:00,PX_RECTIFIER_LOAD,2.4890
2020-09-03 20:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 21:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 21:00:00,PX_RECTIFIER_LOAD,2.4553
2020-09-03 21:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 21:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 21:30:00,PX_RECTIFIER_LOAD,2.4447
2020-09-03 21:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 22:00:00,PX_GENERATOR_POWER,0.0000
2020-09-03 22:00:00,PX_RECTIFIER_LOAD,2.4342
2020-09-03 22:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 22:30:00,PX_GENERATOR_POWER,0.0000
2020-09-03 22:30:00,PX_RECTIFIER_LOAD,2.4272
2020-09-03 22:30:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 23:00:00,PX_GENERATOR_POWER,0.1176
2020-09-03 23:00:00,PX_RECTIFIER_LOAD,2.4161
2020-09-03 23:00:00,PX_GENERATOR_1_FUEL_LEVEL,247.1400
2020-09-03 23:30:00,PX_GENERATOR_POWER,10.2781
2020-09-03 23:30:00,PX_RECTIFIER_LOAD,2.2998
2020-09-03 23:30:00,PX_GENERATOR_1_FUEL_LEVEL,244.4000
2020-09-04 00:00:00,PX_GENERATOR_POWER,8.3091
2020-09-04 00:00:00,PX_RECTIFIER_LOAD,2.3362
2020-09-04 00:00:00,PX_GENERATOR_1_FUEL_LEVEL,243.7200
2020-09-04 00:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 00:30:00,PX_RECTIFIER_LOAD,2.3642
2020-09-04 00:30:00,PX_GENERATOR_1_FUEL_LEVEL,243.7200
2020-09-04 01:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 01:00:00,PX_RECTIFIER_LOAD,2.3559
2020-09-04 01:00:00,PX_GENERATOR_1_FUEL_LEVEL,243.7200
2020-09-04 01:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 01:30:00,PX_RECTIFIER_LOAD,2.3610
2020-09-04 01:30:00,PX_GENERATOR_1_FUEL_LEVEL,243.0400
2020-09-04 02:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 02:00:00,PX_RECTIFIER_LOAD,2.3937
2020-09-04 02:00:00,PX_GENERATOR_1_FUEL_LEVEL,241.6700
2020-09-04 02:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 02:30:00,PX_RECTIFIER_LOAD,2.3918
2020-09-04 02:30:00,PX_GENERATOR_1_FUEL_LEVEL,241.6700
2020-09-04 03:00:00,PX_GENERATOR_POWER,3.6864
2020-09-04 03:00:00,PX_RECTIFIER_LOAD,2.3526
2020-09-04 03:00:00,PX_GENERATOR_1_FUEL_LEVEL,241.6700
2020-09-04 03:30:00,PX_GENERATOR_POWER,10.4695
2020-09-04 03:30:00,PX_RECTIFIER_LOAD,2.3016
2020-09-04 03:30:00,PX_GENERATOR_1_FUEL_LEVEL,238.9300
2020-09-04 04:00:00,PX_GENERATOR_POWER,1.8119
2020-09-04 04:00:00,PX_RECTIFIER_LOAD,2.3645
2020-09-04 04:00:00,PX_GENERATOR_1_FUEL_LEVEL,238.9300
2020-09-04 04:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 04:30:00,PX_RECTIFIER_LOAD,2.3648
2020-09-04 04:30:00,PX_GENERATOR_1_FUEL_LEVEL,238.9300
2020-09-04 05:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 05:00:00,PX_RECTIFIER_LOAD,2.3631
2020-09-04 05:00:00,PX_GENERATOR_1_FUEL_LEVEL,238.9300
2020-09-04 05:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 05:30:00,PX_RECTIFIER_LOAD,2.3902
2020-09-04 05:30:00,PX_GENERATOR_1_FUEL_LEVEL,238.9300
2020-09-04 06:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 06:00:00,PX_RECTIFIER_LOAD,2.3972
2020-09-04 06:00:00,PX_GENERATOR_1_FUEL_LEVEL,238.9300
2020-09-04 06:30:00,PX_GENERATOR_POWER,0.1463
2020-09-04 06:30:00,PX_RECTIFIER_LOAD,2.3879
2020-09-04 06:30:00,PX_GENERATOR_1_FUEL_LEVEL,236.8800
2020-09-04 07:00:00,PX_GENERATOR_POWER,10.0804
2020-09-04 07:00:00,PX_RECTIFIER_LOAD,2.2865
2020-09-04 07:00:00,PX_GENERATOR_1_FUEL_LEVEL,236.1900
2020-09-04 07:30:00,PX_GENERATOR_POWER,7.9032
2020-09-04 07:30:00,PX_RECTIFIER_LOAD,2.3588
2020-09-04 07:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 08:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 08:00:00,PX_RECTIFIER_LOAD,2.4076
2020-09-04 08:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 08:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 08:30:00,PX_RECTIFIER_LOAD,2.4884
2020-09-04 08:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 09:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 09:00:00,PX_RECTIFIER_LOAD,2.4899
2020-09-04 09:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 09:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 09:30:00,PX_RECTIFIER_LOAD,2.5042
2020-09-04 09:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 10:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 10:00:00,PX_RECTIFIER_LOAD,2.5771
2020-09-04 10:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 10:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 10:30:00,PX_RECTIFIER_LOAD,2.5728
2020-09-04 10:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 11:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 11:00:00,PX_RECTIFIER_LOAD,2.5755
2020-09-04 11:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 11:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 11:30:00,PX_RECTIFIER_LOAD,2.7164
2020-09-04 11:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 12:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 12:00:00,PX_RECTIFIER_LOAD,2.5567
2020-09-04 12:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 12:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 12:30:00,PX_RECTIFIER_LOAD,2.6593
2020-09-04 12:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 13:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 13:00:00,PX_RECTIFIER_LOAD,2.6132
2020-09-04 13:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 13:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 13:30:00,PX_RECTIFIER_LOAD,2.5845
2020-09-04 13:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 14:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 14:00:00,PX_RECTIFIER_LOAD,2.6456
2020-09-04 14:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 14:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 14:30:00,PX_RECTIFIER_LOAD,2.6720
2020-09-04 14:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 15:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 15:00:00,PX_RECTIFIER_LOAD,2.5493
2020-09-04 15:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 15:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 15:30:00,PX_RECTIFIER_LOAD,2.7954
2020-09-04 15:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 16:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 16:00:00,PX_RECTIFIER_LOAD,2.5444
2020-09-04 16:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 16:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 16:30:00,PX_RECTIFIER_LOAD,2.5924
2020-09-04 16:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 17:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 17:00:00,PX_RECTIFIER_LOAD,2.6243
2020-09-04 17:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 17:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 17:30:00,PX_RECTIFIER_LOAD,2.6274
2020-09-04 17:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 18:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 18:00:00,PX_RECTIFIER_LOAD,2.6022
2020-09-04 18:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 18:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 18:30:00,PX_RECTIFIER_LOAD,2.5684
2020-09-04 18:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 19:00:00,PX_GENERATOR_POWER,0.0000
2020-09-04 19:00:00,PX_RECTIFIER_LOAD,2.4591
2020-09-04 19:00:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 19:30:00,PX_GENERATOR_POWER,0.0000
2020-09-04 19:30:00,PX_RECTIFIER_LOAD,2.2744
2020-09-04 19:30:00,PX_GENERATOR_1_FUEL_LEVEL,233.4500
2020-09-04 20:00:00,PX_GENERATOR_POWER,0.0000
